נכונה,נכון
נוחות,נוח
נינוחים,נינוח
משיחי,משיחי
סהרורי,סהרורי
ארצי,ארצי
ממשית,ממשי
אפוקליפטי,אפוקליפטי
אידיאולוגיים,אידיאולוגי
ארגוניים,ארגוני
"בית""רי","בית""רי"
נידחים,נידח
טוטליטריות,טוטליטרי
קיבוצית,קיבוצי
חברתי,חברתי
מטרפת,מטרפת
קיבוצי,קיבוצי
אנושה,אנוש
יעילים,יעיל
נערץ,נערץ
פאשיסטית,פשיסטי
אגוצנטרי,אגוצנטרי
קרוב,קרוב
חברתית,חברתי
מבוססת,מבוסס
ממוקדת,ממוקד
אלים,אלים
הרסני,הרסני
עדתי,עדתי
אירוני,אירוני
צעקניות,צעקני
ישראליים,ישראלי
עמוק,עמוק
חמורה,חמור
משמעתי,משמעתי
כלכלי,כלכלי
משפחתית,משפחתי
חריפות,חריף
משמעתית,משמעתי
פלילי,פלילי
קצרה,קצר
מעורב,מעורב
כוזבות,כוזב
דרומי,דרומי
ביטחוני,בטחוני
פלשתינאית,פלסטיני
קודם,קודם
בא,בא
חגיגית,חגיגי
מגמתית,מגמתי
עניינית,ענייני
נעלמת,נעלם
כשרים,כשר
מפוקפקת,מפוקפק
משמעתיות,משמעתי
מתוקן,מתוקן
מדובר,מדובר
ארצית,ארצי
ותיקים,ותיק
עירוני,עירוני
ראשית,ראשי
מצטיין,מצטיין
בולגרי,בולגרי
מאכזבות,מאכזב
מובנת,מובן
בזבזנית,בזבזני
מיותרים,מיותר
רחוקה,רחוק
כלכלית,כלכלי
ממשלתיות,ממשלתי
מונטרי,מונטרי
חופשי,חופשי
ממשלתית,ממשלתי
סוציאל,סוציאל
שמרנית,שמרני
נועזת,נועז
חרוץ,חרוץ
חיוני,חיוני
מקצועי,מקצועי
קשוחים,קשוח
ריכוזיות,ריכוזי
מקצועיים,מקצועי
בלעדיות,בלעדי
עסקי,עסקי
ממוצע,ממוצע
ריאליים,ריאלי
כללי,כללי
צבוריים,ציבורי
ריאלי,ריאלי
גורליות,גורלי
ציבורי,ציבורי
מעטות,מעט
מתוקצב,מתוקצב
מוסדי,מוסדי
עסקיים,עסקי
ממשלתיים,ממשלתי
פרטיים,פרטי
חייב,חייב
יקר,יקר
מובהקת,מובהק
עודפים,עודף
גלויה,גלוי
חמור,חמור
קרובות,קרוב
נדירה,נדיר
חסרת,חסר
לגיטימית,לגיטימי
רפובליקאי,רפובליקני
אופורטוניסטי,אופורטוניסטי
אפקטיווי,אפקטיבי
רפובליקאית,רפובליקני
עקובים,עקוב
חם,חם
מאוחדת,מאוחד
הגון,הגון
רלוונטית,רלוונטי
אמריקאים,אמריקני
אירי,אירי
עשיר,עשיר
עברית,עברי
לטיניות,לטיני
דל,דל
מדהימה,מדהים
בכירה,בכיר
שחור,שחור
דגול,דגול
נמרץ,נמרץ
מינסוטיים,מינסוטיים
פטריוטים,פטריוט
שיטתית,שיטתי
נפסדות,נפסד
ישיר,ישיר
אישיות,אישי
מביש,מביש
פרסי,פרסי
"או""מי","או""מי"
רשמיים,רשמי
ממלכתית,ממלכתי
ראשיות,ראשי
כבדי,כבד
כובש,כובש
שווה,שווה
הולם,הולם
שוטים,שוטה
מיתממים,מיתממים
ארוך,ארוך
אזרחיים,אזרחי
כשירה,כשיר
חוזרות,חוזר
שריריות,שרירי
דיפלומטי,דיפלומטי
מלחמתית,מלחמתי
מעצמתית,מעצמתי
עקרונית,עקרוני
סעודי,סעודי
חשופים,חשוף
נועז,נועז
מוכי,מוכה
צנועה,צנוע
חריפים,חריף
הוללים,הולל
צבועים,צבוע
ישראלים,ישראלי
ציונים,ציוני
בשל,בשל
איסלמי,איסלאמי
מצומצמים,מצומצם
אדוקים,אדוק
קואליציוניים,קואליציוני
מאסיווית,מסיבי
כפול,כפול
מחליף,מחליף
בולט,בולט
בלגית,בלגי
אירופית,אירופי
עירונית,עירוני
קלה,קל
פצוע,פצוע
וותיק,ותיק
אדום,אדום
רטרואקטיווית,רטרואקטיבי
אולימפית,אולימפי
ביתי,ביתי
כבד,כבד
חלשות,חלש
חדירה,חדיר
מודאגים,מודאג
עליונה,עליון
חלש,חלש
בינונית,בינוני
קריטיים,קריטי
חוזרים,חוזר
כעוסה,כעוס
מלאה,מלא
פונדמליסטיים,פונדמליסטיים
ירדני,ירדני
רדיקליים,רדיקלי
אידיאולוגי,אידיאולוגי
ירדנית,ירדני
משולבת,משולב
פרדוקסלי,פרדוקסאלי
אופרטיווים,אופרטיבי
פורמלית,פורמאלית
עצמאי,עצמאי
איסלמים,איסלאמי
אחראי,אחראי
פנימיים,פנימי
סופי,סופי
דלה,דל
מכרעת,מכריע
מפוזר,מפוזר
חשובות,חשוב
מרוכז,מרוכז
עדינים,עדין
גרועה,גרוע
יעילה,יעיל
איזורית,אזורי
מבטיח,מבטיח
מאוחרים,מאוחר
מוראלי,מוראלי
צמוד,צמוד
מאכזב,מאכזב
מוחלטת,מוחלט
גבוהים,גבוה
פנויים,פנוי
קלות,קל
עיקשת,עיקש
גבוהי,גבוה
טכנית,טכני
מצומצם,מצומצם
מתונים,מתון
פושרת,פושר
מאוחר,מאוחר
מתונות,מתון
עתידיים,עתידי
ספציפיות,ספציפי
אטרקטיווית,אטרקטיבי
טכני,טכני
מכוערת,מכוער
יוגוסלווי,יוגוסלבי
אוטוביוגרפי,אוטוביוגרפי
מגאלומאני,מגלומני
מגאלומאנית,מגלומני
היסטורי,היסטורי
אוסטרלי,אוסטרלי
גרמניסט,גרמניסט
מודרנית,מודרני
מצוי,מצוי
מטאפיסיות,מטפיזי
ראשיים,ראשי
משניים,משני
עסוקה,עסוק
מסובכת,מסובך
טובות,טוב
קדושה,קדוש
אפשרי,אפשרי
דורסני,דורסני
אכזר,אכזר
משוללת,משולל
דתית,דתי
מוחשית,מוחשי
מתימטיות,מתמטי
מוחשיים,מוחשי
בהיר,בהיר
אמפירי,אמפירי
ספונה,ספון
רצוף,רצוף
נאמנה,נאמן
קלאסי,קלאסי
הומרי,הומרי
נוצרי,נוצרי
פגאני,פגאני
אופיינית,אופייני
קר,קר
עלובים,עלוב
תם,תם
מיומן,מיומן
מוקדם,מוקדם
גופני,גופני
שחורים,שחור
מעניין,מעניין
מעוות,מעוות
מילולי,מילולי
משופע,משופע
אוסטרליים,אוסטרלי
שכבתי,שכבתי
תרבותיות,תרבותי
פשוט,פשוט
משמעי,משמעי
מהימן,מהימן
חיוור,חיוור
פגאניות,פגאני
מערבי,מערבי
מיסטי,מיסטי
מוגזמים,מוגזם
מילולית,מילולי
שכיחים,שכיח
פיסית,פיסי
מיוחדות,מיוחד
מחמירה,מחמיר
אשמים,אשם
מעודדת,מעודד
אלקטרונית,אלקטרוני
כתובה,כתוב
אשמה,אשם
חופשית,חופשי
תלויה,תלוי
מתמדת,מתמיד
עירני,עירני
ביקורתי,ביקורתי
ליברלי,ליברלי
לאומניות,לאומני
דתיות,דתי
בכירות,בכיר
ממשיים,ממשי
סוערת,סוער
מחפירה,מחפיר
ירושלמים,ירושלמי
קבוע,קבוע
משרדי,משרדי
תקין,תקין
מכוון,מכוון
פחותים,פחות
ניהוליות,ניהולי
חוקית,חוקי
פראית,פראי
פלילת,פלילת
משמעית,משמעי
פנימית,פנימי
תקציבית,תקציבי
חלופי,חלופי
ציבוריות,ציבורי
חילופי,חילופי
זהירה,זהיר
קובנית,קובני
אתניות,אתני
פתוחים,פתוח
חדשות,חדש
נופית,נופי
בנויים,בנוי
ארציות,ארצי
מחוזיות,מחוזי
ייחודיים,ייחודי
מגוונים,מגוון
באות,בא
שגויות,שגוי
אחידים,אחיד
אדירים,אדיר
סגורים,סגור
יעיל,יעיל
הולמת,הולם
משפטי,משפטי
ודאית,ודאי
לאומיות,לאומי
מוצעת,מוצע
תעשייתי,תעשייתי
שנתי,שנתי
קלאסית,קלאסי
רגיל,רגיל
מעוניינים,מעוניין
מהותיים,מהותי
עצמאית,עצמאי
חשבונאית,חשבונאי
ראשוניות,ראשוני
אווירית,אווירי
נוספת,נוסף
מהותי,מהותי
ארוכות,ארוך
ריכוזי,ריכוזי
עותמני,עותומאני
פרטיות,פרטי
עותמנית,עותומאני
פרטית,פרטי
עיקריים,עיקרי
כלכליות,כלכלי
עסקיות,עסקי
ארצישראלי,ארצישראלי
מועט,מועט
תעשייתית,תעשייתי
חקלאית,חקלאי
חדישות,חדיש
זעיר,זעיר
זעירה,זעיר
כלכליים,כלכלי
אזורי,אזורי
סודי,סודי
מחוזי,מחוזי
חמורות,חמור
חוקיים,חוקי
רווחי,רווחי
מאולצת,מאולץ
מוטעים,מוטעה
בנקאית,בנקאי
חיצוניות,חיצוני
אפור,אפור
דולרית,דולרי
בטיחותיים,בטיחותי
אסתטיים,אסתטי
זמני,זמני
אירופיות,אירופי
משמעותי,משמעותי
מסחרי,מסחרי
מקבילה,מקביל
נטו,נטו
נמוך,נמוך
חודשי,חודשי
חקלאי,חקלאי
עליון,עליון
מקומיות,מקומי
קודמת,קודם
חומרי,חומרי
עיסקיים,עסקי
שוטפים,שוטף
דחופים,דחוף
אחיד,אחיד
ליברלית,ליברלי
הרת,הרה
שנתית,שנתי
נמרצות,נמרץ
מודאג,מודאג
אסטרטגי,אסטרטגי
מודאגת,מודאג
עיראקי,עיראקי
מודיעיני,מודיעיני
מרכזיות,מרכזי
הדוק,הדוק
נודעת,נודע
אביבית,אביבי
פומבית,פומבי
מצומצמת,מצומצם
קואליציוני,קואליציוני
חוקי,חוקי
מקובלים,מקובל
סטטוטורי,סטטוטורי
מחייבים,מחייב
וולונטרית,וולונטרי
אחידה,אחיד
נמוכה,נמוך
ברורה,ברור
קבועות,קבוע
"בי""ל","בי""ל"
בסיסיות,בסיסי
ידועים,ידוע
נכונות,נכון
אומלל,אומלל
מוקפא,מוקפא
ייעודיים,ייעודי
מסחריים,מסחרי
עסקית,עסקי
ריאליות,ריאלי
דומות,דומה
מקורות,מקורה
הידרותרפיים,הידרותרפי
סמוכים,סמוך
קיבוציות,קיבוצי
כספיים,כספי
בינלאומי,בינלאומי
הדדית,הדדי
הדדיות,הדדי
חוצפנית,חוצפן
זרים,זר
הולנדיים,הולנדי
מפעלית,מפעלי
משפטיות,משפטי
קשורה,קשור
ארציים,ארצי
יחודיים,ייחודי
וותיקה,ותיק
שבועיות,שבועי
עתיקה,עתיק
דמוי,דמוי
קנדיים,קנדי
ישנים,ישן
נרחבים,נרחב
קצובה,קצוב
מוגדלים,מוגדל
משוחרררים,משוחרררים
מוגדל,מוגדל
שבועית,שבועי
מעטה,מעט
משוחררים,משוחרר
מקצועית,מקצועי
דרומית,דרומי
מזוינת,מזוין
משטרתית,משטרתי
כבדה,כבד
לבושה,לבוש
מוסלמית,מוסלמי
מסורתית,מסורתי
סגולה,סגול
משפטית,משפטי
מפורשת,מפורש
כתובים,כתוב
קשור,קשור
סידורי,סידורי
טלוויזיוניים,טלוויזיוני
הצהרתי,הצהרתי
מפעלי,מפעלי
אקטוארי,אקטוארי
מקיפה,מקיף
עתירת,עתיר
פעילה,פעיל
חודשית,חודשי
סוציאליים,סוציאלי
קיימים,קיים
נטולי,נטול
מחמירים,מחמיר
הדוקה,הדוק
תרבותיים,תרבותי
אקדמאיים,אקדמאי
פיננסי,פיננסי
יזומה,יזום
מרוכזת,מרוכז
פרטניות,פרטני
לטינית,לטיני
שלטת,שליט
אירית,אירי
ידועה,ידוע
מעשיות,מעשי
מוסרית,מוסרי
יוקרתית,יוקרתי
חריף,חריף
עגומה,עגום
ענפיים,ענפי
אומללים,אומלל
ייחודיות,ייחודי
הישגי,הישגי
תקנוני,תקנוני
כספיות,כספי
אולימפיות,אולימפי
אולימפי,אולימפי
נפלאה,נפלא
אופטימי,אופטימי
אובייקטיווית,אובייקטיבי
אטרקטיווים,אטרקטיבי
אפשריות,אפשרי
צהוב,צהוב
ביתיים,ביתי
בולטת,בולט
תמוהה,תמוה
יתום,יתום
ירוקים,ירוק
יציבה,יציב
איטלקית,איטלקי
ארגנטיני,ארגנטינאי
סורר,סורר
סדירה,סדיר
באים,בא
בודד,בודד
רצופים,רצוף
חולף,חולף
דני,דני
דרמטיות,דרמטי
יחידות,יחיד
ממשי,ממשי
צמודות,צמוד
בלעדית,בלעדי
וורודה,ורוד
סימפטית,סימפתי
נדיר,נדיר
מרשים,מרשים
ניצחית,נצחי
מעודד,מעודד
שפוף,שפוף
מעורער,מעורער
אופייניים,אופייני
גלויות,גלוי
חשובה,חשוב
עורפי,עורפי
חדיר,חדיר
דפנסיווי,דפנסיבי
התקפי,התקפי
פשוטות,פשוט
איכותי,איכותי
קבוצתי,קבוצתי
תמימי,תמים
מצויים,מצוי
שנוי,שנוי
קלוש,קלוש
בוגרות,בוגר
יעילות,יעיל
אכזרית,אכזרי
מסויים,מסוים
מבוטלת,מבוטל
טרוד,טרוד
טקטיות,טקטי
מנוגדות,מנוגד
עצבנית,עצבני
מתוחה,מתוח
אמיתיים,אמיתי
ספורטיווית,ספורטיווית
שלם,שלם
נוחים,נוח
מאוכזבים,מאוכזב
ירודה,ירוד
מוגברת,מוגבר
דלילה,דליל
קרירה,קריר
אירופי,אירופי
רבי,רב
אנוכי,אנוכי
נהדר,נהדר
נקייה,נקי
מטורפת,מטורף
אשדודי,אשדודי
ירוד,ירוד
קולני,קולני
ספורטיבי,ספורטיבי
הגנתי,הגנתי
לבנה,לבן
חלשה,חלש
משעמם,משעמם
מנוסה,מנוסה
חיוניים,חיוני
חיובית,חיובי
